node_id,deg_in,deg_out,deg_total
500891,0,1,1
500892,0,1,1
500893,0,1,1
500894,0,1,1
500895,0,1,1
500896,0,1,1
500897,0,1,1
500898,0,1,1
500899,1,0,1
500900,0,1,1
500901,0,1,1
500902,1,0,1
500903,0,1,1
500904,0,1,1
500905,0,1,1
500906,0,1,1
500907,0,1,1
500908,2,0,2
500909,1,2,3
500910,0,1,1
500911,0,1,1
500912,0,1,1
500913,0,1,1
500914,0,1,1
500915,0,1,1
500916,0,1,1
500917,1,2,3
500918,0,1,1
500919,0,1,1
500920,1,0,1
500921,0,1,1
500922,0,1,1
500923,0,1,1
500924,0,1,1
500925,0,1,1
500926,0,1,1
500927,0,1,1
500928,0,1,1
500929,0,1,1
500930,0,1,1
500931,0,1,1
500932,0,1,1
500933,0,1,1
500934,0,1,1
500935,0,1,1
500936,0,1,1
500937,0,1,1
500938,0,1,1
500939,0,1,1
500940,0,1,1
500941,0,1,1
500942,1,0,1
500943,0,1,1
500944,0,1,1
500945,0,1,1
500946,0,1,1
500947,0,1,1
500948,0,1,1
500949,0,1,1
500950,0,1,1
500951,0,1,1
500952,0,1,1
500953,0,1,1
500954,0,1,1
500955,0,1,1
500956,0,1,1
500957,0,1,1
500958,0,1,1
500959,0,1,1
500960,0,1,1
500961,0,1,1
500962,0,1,1
500963,0,1,1
500964,0,1,1
500965,0,1,1
500966,0,1,1
500967,0,1,1
500968,0,1,1
500969,0,1,1
500970,0,1,1
500971,0,1,1
500972,0,1,1
500973,0,1,1
500974,0,1,1
500975,0,1,1
500976,0,1,1
500977,0,1,1
500978,0,1,1
500979,0,1,1
500980,0,1,1
500981,0,1,1
500982,0,1,1
500983,0,1,1
500984,0,1,1
500985,0,1,1
500986,0,1,1
500987,0,1,1
500988,0,1,1
500989,1,0,1
500990,0,1,1
500991,0,1,1
500992,0,1,1
500993,0,1,1
500994,0,1,1
500995,0,1,1
500996,1,0,1
500997,0,1,1
500998,0,1,1
500999,3,0,3
501000,0,1,1
501001,1,1,2
501002,0,1,1
501003,0,1,1
501004,0,1,1
501005,0,1,1
501006,0,1,1
501007,0,1,1
501008,0,1,1
501009,0,1,1
501010,0,1,1
501011,0,1,1
501012,0,1,1
501013,0,1,1
501014,1,0,1
501015,0,1,1
501016,3,0,3
501017,0,1,1
501018,0,1,1
501019,0,1,1
501020,0,1,1
501021,0,1,1
501022,0,1,1
501023,0,1,1
501024,0,1,1
501025,0,1,1
501026,1,2,3
501027,0,1,1
501028,1,0,1
501029,0,1,1
501030,0,1,1
501031,0,1,1
501032,0,1,1
501033,0,1,1
501034,0,1,1
501035,0,1,1
501036,0,1,1
501037,0,1,1
501038,0,1,1
501039,0,1,1
501040,0,1,1
501041,0,1,1
501042,0,1,1
501043,0,1,1
501044,0,1,1
501045,0,1,1
501046,0,1,1
501047,0,1,1
501048,0,1,1
501049,0,1,1
501050,0,1,1
501051,0,1,1
501052,0,1,1
501053,0,1,1
501054,0,1,1
501055,0,1,1
501056,0,1,1
501057,0,1,1
501058,0,1,1
501059,0,1,1
501060,0,1,1
501061,0,1,1
501062,0,1,1
501063,0,1,1
501064,0,1,1
501065,0,1,1
501066,0,1,1
501067,0,1,1
501068,0,1,1
501069,0,1,1
501070,0,1,1
501071,0,1,1
501072,0,1,1
501073,0,1,1
501074,0,1,1
501075,0,1,1
501076,1,0,1
501077,0,1,1
501078,0,1,1
501079,0,1,1
501080,0,1,1
501081,0,1,1
501082,0,1,1
501083,0,1,1
501084,0,1,1
501085,0,1,1
501086,0,1,1
501087,0,1,1
501088,0,1,1
501089,0,1,1
501090,0,1,1
501091,0,1,1
501092,0,1,1
501093,0,1,1
501094,0,1,1
501095,0,1,1
501096,0,1,1
501097,1,0,1
501098,0,1,1
501099,0,1,1
501100,0,1,1
501101,0,1,1
501102,0,1,1
501103,0,1,1
501104,0,1,1
501105,0,1,1
501106,1,2,3
501107,0,1,1
501108,0,1,1
501109,1,0,1
501110,0,1,1
501111,0,1,1
501112,0,1,1
501113,0,3,3
501114,0,1,1
501115,0,1,1
501116,0,1,1
501117,0,1,1
501118,0,1,1
501119,2,1,3
501120,0,1,1
501121,0,1,1
501122,0,1,1
501123,0,1,1
501124,0,1,1
501125,0,1,1
501126,0,1,1
501127,0,1,1
501128,0,1,1
501129,0,1,1
501130,0,1,1
501131,0,1,1
501132,0,1,1
501133,0,1,1
501134,0,1,1
501135,0,1,1
501136,0,1,1
501137,0,1,1
501138,1,2,3
501139,0,1,1
501140,0,1,1
501141,0,1,1
501142,0,1,1
501143,0,1,1
501144,0,1,1
501145,0,1,1
501146,0,1,1
501147,0,1,1
501148,0,1,1
501149,1,0,1
501150,0,1,1
501151,0,1,1
501152,0,1,1
501153,0,1,1
501154,0,1,1
501155,0,1,1
501156,0,1,1
501157,0,1,1
501158,0,1,1
501159,0,1,1
501160,0,1,1
501161,1,0,1
501162,0,1,1
501163,0,1,1
501164,0,1,1
501165,0,1,1
501166,0,1,1
501167,0,1,1
501168,1,0,1
501169,0,1,1
501170,1,0,1
501171,0,1,1
501172,0,1,1
501173,0,1,1
501174,1,1,2
501175,0,1,1
501176,0,1,1
501177,0,1,1
501178,0,1,1
501179,0,1,1
501180,0,1,1
501181,0,1,1
501182,0,1,1
501183,0,1,1
501184,0,1,1
501185,2,0,2
501186,0,1,1
501187,0,1,1
501188,1,0,1
501189,0,1,1
501190,0,1,1
501191,0,1,1
501192,0,1,1
501193,0,1,1
501194,0,1,1
501195,0,1,1
501196,0,1,1
501197,0,1,1
501198,0,1,1
501199,0,1,1
501200,0,1,1
501201,0,1,1
501202,0,1,1
501203,0,1,1
501204,0,1,1
501205,0,1,1
501206,0,1,1
501207,0,1,1
501208,0,1,1
501209,0,1,1
501210,0,1,1
501211,0,1,1
501212,0,1,1
501213,0,1,1
501214,1,0,1
501215,0,1,1
501216,0,1,1
501217,0,1,1
501218,0,1,1
501219,0,1,1
501220,0,1,1
501221,0,1,1
501222,0,1,1
501223,0,1,1
501224,0,1,1
501225,0,1,1
501226,0,1,1
501227,0,1,1
501228,0,1,1
501229,0,1,1
501230,0,1,1
501231,2,0,2
501232,0,1,1
501233,0,1,1
501234,0,1,1
501235,0,1,1
501236,0,1,1
501237,0,1,1
501238,0,1,1
501239,0,1,1
501240,0,1,1
501241,0,1,1
501242,0,1,1
501243,0,1,1
501244,0,1,1
501245,0,1,1
501246,0,1,1
501247,0,1,1
501248,0,1,1
501249,0,1,1
501250,0,1,1
501251,0,1,1
501252,1,2,3
501253,0,1,1
501254,0,1,1
501255,0,1,1
501256,0,1,1
501257,0,1,1
501258,0,1,1
501259,0,1,1
501260,0,1,1
501261,0,1,1
501262,0,1,1
501263,0,1,1
501264,0,1,1
501265,0,1,1
501266,0,1,1
501267,0,1,1
501268,0,1,1
501269,0,1,1
501270,0,1,1
501271,0,1,1
501272,0,1,1
501273,0,1,1
501274,0,1,1
501275,0,1,1
501276,0,1,1
501277,0,1,1
501278,0,1,1
501279,0,1,1
501280,0,1,1
501281,0,1,1
501282,0,1,1
501283,0,1,1
501284,0,1,1
501285,0,1,1
501286,0,1,1
501287,2,0,2
501288,0,1,1
501289,0,1,1
501290,0,1,1
501291,0,1,1
501292,0,1,1
501293,0,1,1
501294,0,1,1
501295,0,1,1
501296,0,1,1
501297,1,0,1
501298,0,1,1
501299,0,1,1
501300,0,1,1
501301,0,1,1
501302,0,1,1
501303,0,1,1
501304,0,1,1
501305,1,0,1
501306,0,1,1
501307,0,1,1
501308,0,1,1
501309,0,1,1
501310,0,1,1
501311,0,1,1
501312,0,1,1
501313,0,1,1
501314,0,1,1
501315,0,1,1
501316,0,1,1
501317,0,1,1
501318,0,1,1
501319,0,1,1
501320,1,0,1
501321,0,5,5
501322,0,1,1
501323,1,0,1
501324,0,1,1
501325,0,1,1
501326,0,1,1
501327,0,1,1
501328,0,1,1
501329,0,1,1
501330,0,1,1
501331,0,1,1
501332,0,1,1
501333,0,1,1
501334,0,1,1
501335,0,1,1
501336,0,1,1
501337,0,1,1
501338,0,1,1
501339,0,1,1
501340,0,1,1
501341,0,1,1
501342,0,1,1
501343,0,1,1
501344,0,1,1
501345,0,1,1
501346,0,1,1
501347,0,1,1
501348,1,1,2
501349,0,1,1
501350,0,1,1
501351,0,1,1
501352,0,1,1
501353,0,1,1
501354,0,1,1
501355,0,1,1
501356,0,1,1
501357,0,1,1
501358,0,1,1
501359,0,1,1
501360,0,1,1
501361,0,1,1
501362,0,1,1
501363,0,1,1
501364,0,1,1
501365,0,1,1
501366,0,1,1
501367,0,1,1
501368,0,1,1
501369,0,1,1
501370,0,1,1
501371,0,1,1
501372,0,1,1
501373,0,1,1
501374,0,1,1
501375,0,1,1
501376,0,1,1
501377,0,1,1
501378,0,1,1
501379,0,1,1
501380,0,1,1
501381,0,1,1
501382,0,1,1
501383,0,1,1
501384,0,1,1
501385,0,1,1
501386,0,1,1
501387,0,1,1
501388,0,1,1
501389,0,1,1
501390,0,1,1
501391,0,1,1
501392,0,1,1
501393,0,1,1
501394,0,1,1
501395,0,1,1
501396,0,1,1
501397,0,1,1
501398,0,1,1
501399,0,1,1
501400,0,1,1
501401,0,1,1
501402,0,1,1
501403,0,1,1
501404,0,1,1
501405,0,1,1
501406,0,1,1
501407,0,1,1
501408,0,1,1
501409,0,1,1
501410,0,1,1
501411,0,1,1
501412,0,1,1
501413,0,1,1
501414,1,0,1
501415,0,1,1
501416,0,1,1
501417,0,1,1
501418,0,1,1
501419,0,1,1
501420,0,1,1
501421,0,1,1
501422,0,1,1
501423,0,1,1
501424,0,1,1
501425,0,1,1
501426,0,1,1
501427,0,1,1
501428,0,1,1
501429,0,1,1
501430,0,1,1
501431,0,1,1
501432,0,1,1
501433,0,1,1
501434,0,1,1
501435,0,1,1
501436,0,1,1
501437,0,1,1
501438,0,1,1
501439,0,1,1
501440,0,1,1
501441,0,1,1
501442,0,1,1
501443,0,1,1
501444,0,1,1
501445,4,0,4
501446,0,1,1
501447,0,1,1
501448,0,1,1
501449,0,1,1
501450,0,1,1
501451,0,1,1
501452,0,1,1
501453,0,1,1
501454,0,1,1
501455,0,1,1
501456,0,1,1
501457,0,1,1
501458,0,1,1
501459,0,1,1
501460,1,0,1
501461,0,1,1
501462,0,1,1
501463,0,1,1
501464,0,1,1
501465,0,1,1
501466,0,1,1
501467,0,1,1
501468,0,1,1
501469,0,1,1
501470,0,1,1
501471,0,1,1
501472,0,1,1
501473,0,1,1
501474,2,0,2
501475,0,1,1
501476,0,1,1
501477,1,0,1
501478,0,1,1
501479,0,1,1
501480,0,1,1
501481,0,1,1
501482,0,1,1
501483,0,1,1
501484,1,0,1
501485,0,1,1
501486,1,2,3
501487,0,1,1
501488,0,1,1
501489,0,1,1
501490,0,1,1
501491,0,1,1
501492,0,1,1
501493,0,1,1
501494,0,1,1
501495,0,1,1
501496,0,1,1
501497,0,1,1
501498,0,1,1
501499,0,1,1
501500,0,1,1
501501,0,1,1
501502,0,1,1
501503,0,1,1
501504,0,1,1
501505,0,1,1
501506,0,1,1
501507,0,1,1
501508,0,1,1
501509,0,1,1
501510,0,1,1
501511,0,1,1
501512,0,1,1
501513,0,1,1
501514,0,1,1
501515,0,1,1
501516,0,1,1
501517,0,1,1
501518,1,0,1
501519,0,1,1
501520,0,1,1
501521,0,1,1
501522,0,1,1
501523,0,1,1
501524,0,1,1
501525,1,1,2
501526,0,1,1
501527,0,1,1
501528,0,1,1
501529,0,1,1
501530,0,1,1
501531,0,1,1
501532,0,1,1
501533,0,1,1
501534,0,1,1
501535,0,1,1
501536,0,1,1
501537,0,1,1
501538,0,1,1
501539,0,1,1
501540,0,1,1
501541,0,1,1
501542,0,1,1
501543,0,1,1
501544,0,1,1
501545,0,1,1
501546,0,1,1
501547,0,1,1
501548,0,1,1
501549,0,1,1
501550,0,1,1
501551,0,1,1
501552,0,1,1
501553,0,1,1
501554,0,1,1
501555,0,1,1
501556,0,1,1
501557,0,1,1
501558,0,1,1
501559,0,1,1
501560,0,1,1
501561,0,1,1
501562,0,1,1
501563,0,1,1
501564,0,1,1
501565,0,1,1
501566,0,1,1
501567,0,1,1
501568,1,0,1
501569,0,1,1
501570,0,1,1
501571,0,1,1
501572,0,1,1
501573,0,1,1
501574,0,1,1
501575,0,1,1
501576,0,1,1
501577,0,1,1
501578,0,1,1
501579,0,1,1
501580,0,1,1
501581,0,1,1
501582,0,1,1
501583,0,1,1
501584,0,1,1
501585,0,1,1
501586,0,1,1
501587,0,1,1
501588,0,1,1
501589,0,1,1
501590,0,1,1
501591,0,1,1
501592,0,1,1
501593,0,1,1
501594,0,1,1
501595,0,1,1
501596,2,1,3
501597,0,1,1
501598,0,1,1
501599,5,0,5
501600,0,1,1
501601,0,1,1
501602,0,1,1
501603,0,1,1
501604,0,1,1
501605,0,1,1
501606,0,1,1
501607,0,1,1
501608,0,1,1
501609,0,1,1
501610,0,1,1
501611,0,1,1
501612,0,1,1
501613,0,1,1
501614,0,1,1
501615,0,1,1
501616,0,1,1
501617,0,1,1
501618,0,1,1
501619,0,1,1
501620,0,1,1
501621,0,1,1
501622,0,1,1
501623,0,1,1
501624,0,1,1
501625,0,1,1
501626,0,1,1
501627,0,1,1
501628,0,1,1
501629,0,1,1
501630,0,1,1
501631,0,1,1
501632,0,1,1
501633,0,1,1
501634,0,1,1
501635,0,1,1
501636,0,1,1
501637,0,1,1
501638,1,2,3
501639,0,1,1
501640,0,1,1
501641,0,1,1
501642,0,1,1
501643,0,1,1
501644,0,1,1
501645,0,1,1
501646,0,1,1
501647,0,1,1
501648,0,1,1
501649,0,1,1
501650,1,0,1
501651,0,1,1
501652,0,1,1
501653,0,1,1
501654,0,1,1
501655,1,1,2
501656,0,1,1
501657,0,1,1
501658,0,1,1
501659,0,1,1
501660,0,1,1
501661,0,1,1
501662,0,1,1
501663,0,1,1
501664,0,1,1
501665,0,1,1
501666,0,1,1
501667,1,1,2
501668,0,1,1
501669,0,1,1
501670,0,1,1
501671,0,1,1
501672,0,1,1
501673,0,1,1
501674,2,1,3
501675,0,1,1
501676,1,0,1
501677,0,1,1
501678,0,1,1
501679,0,1,1
501680,0,1,1
501681,0,1,1
501682,1,0,1
501683,0,1,1
501684,0,1,1
501685,0,1,1
501686,0,1,1
501687,0,1,1
501688,0,1,1
501689,0,1,1
501690,0,1,1
501691,0,1,1
501692,0,1,1
501693,0,1,1
501694,1,2,3
501695,0,1,1
501696,1,0,1
501697,0,1,1
501698,0,1,1
501699,0,1,1
501700,0,1,1
501701,0,1,1
501702,0,1,1
501703,0,1,1
501704,0,1,1
501705,0,1,1
501706,0,1,1
501707,0,1,1
501708,0,1,1
501709,0,1,1
501710,0,1,1
501711,0,1,1
501712,0,1,1
501713,0,1,1
501714,0,1,1
501715,0,1,1
501716,0,1,1
501717,0,1,1
501718,0,1,1
501719,3,0,3
501720,0,1,1
501721,0,1,1
501722,0,1,1
501723,0,1,1
501724,0,1,1
501725,0,1,1
501726,0,1,1
501727,0,1,1
501728,0,1,1
501729,0,1,1
501730,0,1,1
501731,0,1,1
501732,0,1,1
501733,0,1,1
501734,0,1,1
501735,0,1,1
501736,0,1,1
501737,0,1,1
501738,0,1,1
501739,0,1,1
501740,0,1,1
501741,0,1,1
501742,0,1,1
501743,0,1,1
501744,0,1,1
501745,0,1,1
501746,0,1,1
501747,0,1,1
501748,0,1,1
501749,0,1,1
501750,0,1,1
501751,0,1,1
501752,0,1,1
501753,0,1,1
501754,1,0,1
501755,0,1,1
501756,1,0,1
501757,0,1,1
501758,0,1,1
501759,0,1,1
501760,0,1,1
501761,0,1,1
501762,0,1,1
501763,0,1,1
501764,0,1,1
501765,1,0,1
501766,0,1,1
501767,0,1,1
501768,0,1,1
501769,0,1,1
501770,0,1,1
501771,0,1,1
501772,0,1,1
501773,1,0,1
501774,0,1,1
501775,0,1,1
501776,0,1,1
501777,0,1,1
501778,0,1,1
501779,0,1,1
501780,0,1,1
501781,0,1,1
501782,1,2,3
501783,0,1,1
501784,1,1,2
501785,0,1,1
501786,0,1,1
501787,0,1,1
501788,0,1,1
501789,1,0,1
501790,0,1,1
501791,0,1,1
501792,0,1,1
501793,0,1,1
501794,0,1,1
501795,0,1,1
501796,0,1,1
501797,0,1,1
501798,0,1,1
501799,0,1,1
501800,0,1,1
501801,0,1,1
501802,0,1,1
501803,0,1,1
501804,0,1,1
501805,0,1,1
501806,0,1,1
501807,0,1,1
501808,0,1,1
501809,0,1,1
501810,0,1,1
501811,0,1,1
501812,0,1,1
501813,0,1,1
501814,0,1,1
501815,0,1,1
501816,0,1,1
501817,0,1,1
501818,0,1,1
501819,0,1,1
501820,0,1,1
501821,1,0,1
501822,0,1,1
501823,0,1,1
501824,0,1,1
501825,0,1,1
501826,0,1,1
501827,0,1,1
501828,0,1,1
501829,0,1,1
501830,0,1,1
501831,0,1,1
501832,0,1,1
501833,0,1,1
501834,0,1,1
501835,0,1,1
501836,0,1,1
501837,0,1,1
501838,0,1,1
501839,0,1,1
501840,0,1,1
501841,0,1,1
501842,0,1,1
501843,0,1,1
501844,0,1,1
501845,0,1,1
501846,0,1,1
501847,0,1,1
501848,0,1,1
501849,0,1,1
501850,0,1,1
501851,0,1,1
501852,0,1,1
501853,1,0,1
501854,0,1,1
501855,1,0,1
501856,0,1,1
501857,0,1,1
501858,0,1,1
501859,0,1,1
501860,0,1,1
501861,0,1,1
501862,0,1,1
501863,0,1,1
501864,0,1,1
501865,0,1,1
501866,0,1,1
501867,0,1,1
501868,0,1,1
501869,0,1,1
501870,0,1,1
501871,0,1,1
501872,0,1,1
501873,0,1,1
501874,0,1,1
501875,0,1,1
501876,0,1,1
501877,0,1,1
501878,0,4,4
501879,0,1,1
501880,0,1,1
501881,0,1,1
501882,0,1,1
501883,0,1,1
501884,0,1,1
501885,0,1,1
501886,0,1,1
501887,0,1,1
501888,0,1,1
501889,0,1,1
501890,0,1,1
501891,1,0,1
501892,0,1,1
501893,0,1,1
501894,0,1,1
501895,0,1,1
501896,0,1,1
501897,0,1,1
501898,0,1,1
501899,0,1,1
501900,0,1,1
501901,0,3,3
501902,0,1,1
501903,0,1,1
501904,0,1,1
501905,0,1,1
501906,0,1,1
501907,0,1,1
501908,0,1,1
501909,0,1,1
501910,0,1,1
501911,0,1,1
501912,0,1,1
501913,0,1,1
501914,0,1,1
501915,0,1,1
501916,0,1,1
501917,0,1,1
501918,0,1,1
501919,0,1,1
501920,1,0,1
501921,0,1,1
501922,0,1,1
501923,0,1,1
501924,0,1,1
501925,0,1,1
501926,0,1,1
501927,0,1,1
501928,0,1,1
501929,0,1,1
501930,0,1,1
501931,0,1,1
501932,0,1,1
501933,0,1,1
501934,0,1,1
501935,0,1,1
501936,0,1,1
501937,0,1,1
501938,0,1,1
501939,0,1,1
501940,0,1,1
501941,0,1,1
501942,0,1,1
501943,0,1,1
501944,1,0,1
501945,0,1,1
501946,0,1,1
501947,0,1,1
501948,0,1,1
501949,0,1,1
501950,0,1,1
501951,0,1,1
501952,0,1,1
501953,0,1,1
501954,0,1,1
501955,0,1,1
501956,0,1,1
501957,0,1,1
501958,0,1,1
501959,1,0,1
501960,0,1,1
501961,0,1,1
501962,0,1,1
501963,0,1,1
501964,0,1,1
501965,0,1,1
501966,0,1,1
501967,0,1,1
501968,0,1,1
501969,0,1,1
501970,0,1,1
501971,0,1,1
501972,0,1,1
501973,0,1,1
501974,0,1,1
501975,0,1,1
501976,0,1,1
501977,0,1,1
501978,0,1,1
501979,0,1,1
501980,0,1,1
501981,0,1,1
501982,1,0,1
501983,0,1,1
501984,0,1,1
501985,0,1,1
501986,0,1,1
501987,0,1,1
501988,0,1,1
501989,0,1,1
501990,0,1,1
501991,0,1,1
501992,0,1,1
501993,0,1,1
501994,1,0,1
501995,0,1,1
501996,0,1,1
501997,0,1,1
501998,0,1,1
501999,0,1,1
502000,0,1,1
502001,0,1,1
502002,0,1,1
502003,0,1,1
502004,0,1,1
502005,0,1,1
502006,0,1,1
502007,0,1,1
502008,0,1,1
502009,0,1,1
502010,0,1,1
502011,0,1,1
502012,0,1,1
502013,0,1,1
502014,0,1,1
502015,0,1,1
502016,0,1,1
502017,0,1,1
502018,0,1,1
502019,1,0,1
502020,0,1,1
502021,4,0,4
502022,0,1,1
502023,0,1,1
502024,1,0,1
502025,0,1,1
502026,0,1,1
502027,0,1,1
502028,0,1,1
502029,0,1,1
502030,0,1,1
502031,0,1,1
502032,0,1,1
502033,0,1,1
502034,0,1,1
502035,0,1,1
502036,0,1,1
502037,0,1,1
502038,0,1,1
502039,1,0,1
502040,0,1,1
502041,0,1,1
502042,0,1,1
502043,0,1,1
502044,1,0,1
502045,0,1,1
502046,0,1,1
502047,0,1,1
502048,0,1,1
502049,1,2,3
502050,0,1,1
502051,0,1,1
502052,0,1,1
502053,0,1,1
502054,0,1,1
502055,0,1,1
502056,0,1,1
502057,0,1,1
502058,0,1,1
502059,0,1,1
502060,0,1,1
502061,0,1,1
502062,0,1,1
502063,0,1,1
502064,2,0,2
502065,0,1,1
502066,0,1,1
502067,0,1,1
502068,0,1,1
502069,0,1,1
502070,0,1,1
502071,0,1,1
502072,0,1,1
502073,0,1,1
502074,0,1,1
502075,0,1,1
502076,0,1,1
502077,0,1,1
502078,1,0,1
502079,0,1,1
502080,2,0,2
502081,0,1,1
502082,0,1,1
502083,0,1,1
502084,0,1,1
502085,0,1,1
502086,0,1,1
502087,0,1,1
502088,0,1,1
502089,0,1,1
502090,1,0,1
502091,0,1,1
502092,0,2,2
502093,0,2,2
502094,0,1,1
502095,0,1,1
502096,0,1,1
502097,0,1,1
502098,0,1,1
502099,0,1,1
502100,0,1,1
502101,0,1,1
502102,0,1,1
502103,0,1,1
502104,0,1,1
502105,0,1,1
502106,0,1,1
502107,0,1,1
502108,0,1,1
502109,0,1,1
502110,0,1,1
502111,2,0,2
502112,0,1,1
502113,0,1,1
502114,0,1,1
502115,0,1,1
502116,0,1,1
502117,0,1,1
502118,0,1,1
502119,0,1,1
502120,0,1,1
502121,0,1,1
502122,0,1,1
502123,0,1,1
502124,0,1,1
502125,0,1,1
502126,0,1,1
502127,0,1,1
502128,0,1,1
502129,0,1,1
502130,0,1,1
502131,0,1,1
502132,0,1,1
502133,0,1,1
502134,0,1,1
502135,0,1,1
502136,0,1,1
502137,0,1,1
502138,0,1,1
502139,0,1,1
502140,0,1,1
502141,0,1,1
502142,0,1,1
502143,0,1,1
502144,0,1,1
502145,0,1,1
502146,1,0,1
502147,0,1,1
502148,0,1,1
502149,0,1,1
502150,0,1,1
502151,0,1,1
502152,0,1,1
502153,0,1,1
502154,0,1,1
502155,0,1,1
502156,0,1,1
502157,0,1,1
502158,0,1,1
502159,0,1,1
502160,0,1,1
502161,1,0,1
502162,0,1,1
502163,1,0,1
502164,0,1,1
502165,0,1,1
502166,0,1,1
502167,0,1,1
502168,0,1,1
502169,0,1,1
502170,0,1,1
502171,0,1,1
502172,0,1,1
502173,0,1,1
502174,0,1,1
502175,0,1,1
502176,0,1,1
502177,0,1,1
502178,0,1,1
502179,0,3,3
502180,0,1,1
502181,0,1,1
502182,0,1,1
502183,0,1,1
502184,0,1,1
502185,0,1,1
502186,0,1,1
502187,0,1,1
502188,0,1,1
502189,0,1,1
502190,0,1,1
502191,0,1,1
502192,0,1,1
502193,0,1,1
502194,3,0,3
502195,1,2,3
502196,1,0,1
502197,0,1,1
502198,0,1,1
502199,0,1,1
502200,0,1,1
502201,0,1,1
502202,0,1,1
502203,0,1,1
502204,0,1,1
502205,0,1,1
502206,0,1,1
502207,0,1,1
502208,2,0,2
502209,0,1,1
502210,0,1,1
502211,0,1,1
502212,0,1,1
502213,0,1,1
502214,0,1,1
502215,0,1,1
502216,0,1,1
502217,0,1,1
502218,0,1,1
502219,0,1,1
502220,0,1,1
502221,0,1,1
502222,0,1,1
502223,1,1,2
502224,0,1,1
502225,0,1,1
502226,0,1,1
502227,0,1,1
502228,0,1,1
502229,0,1,1
502230,0,1,1
502231,0,1,1
502232,0,1,1
502233,0,1,1
502234,0,1,1
502235,0,1,1
502236,0,1,1
502237,0,1,1
502238,0,1,1
502239,0,1,1
502240,1,0,1
502241,0,1,1
502242,0,1,1
502243,0,1,1
502244,0,1,1
502245,1,2,3
502246,0,1,1
502247,1,0,1
502248,0,1,1
502249,0,1,1
502250,0,1,1
502251,0,1,1
502252,0,1,1
502253,0,1,1
502254,1,1,2
502255,0,1,1
502256,0,1,1
502257,1,0,1
502258,0,1,1
502259,0,1,1
502260,0,1,1
502261,0,1,1
502262,1,0,1
502263,0,1,1
502264,0,1,1
502265,0,1,1
502266,0,1,1
502267,0,1,1
502268,0,1,1
502269,0,1,1
502270,0,1,1
502271,0,1,1
502272,0,1,1
502273,0,1,1
502274,0,1,1
502275,0,1,1
502276,0,1,1
502277,0,1,1
502278,4,0,4
502279,0,1,1
502280,0,1,1
502281,0,1,1
502282,0,1,1
502283,0,1,1
502284,0,1,1
502285,1,0,1
502286,0,1,1
502287,1,0,1
502288,0,1,1
502289,0,1,1
502290,0,1,1
502291,0,1,1
502292,0,1,1
502293,0,1,1
502294,0,1,1
502295,0,1,1
502296,0,1,1
502297,0,1,1
502298,0,1,1
502299,0,1,1
502300,0,1,1
502301,0,1,1
502302,0,1,1
502303,0,1,1
502304,0,1,1
502305,2,1,3
502306,0,1,1
502307,0,1,1
502308,0,1,1
502309,0,1,1
502310,0,1,1
502311,0,1,1
502312,0,1,1
502313,0,1,1
502314,0,1,1
502315,0,1,1
502316,0,1,1
502317,0,1,1
502318,0,1,1
502319,0,1,1
502320,0,1,1
502321,0,1,1
502322,0,1,1
502323,0,1,1
502324,0,1,1
502325,0,1,1
502326,0,1,1
502327,0,1,1
502328,0,1,1
502329,0,1,1
502330,0,1,1
502331,0,1,1
502332,0,1,1
502333,0,1,1
502334,0,1,1
502335,0,1,1
502336,0,1,1
502337,0,1,1
502338,0,1,1
502339,0,1,1
502340,0,1,1
502341,0,1,1
502342,1,0,1
502343,0,1,1
502344,0,1,1
502345,0,1,1
502346,0,1,1
502347,0,1,1
502348,1,0,1
502349,0,1,1
502350,0,1,1
502351,0,1,1
502352,2,1,3
502353,0,1,1
502354,0,1,1
502355,0,1,1
502356,1,2,3
502357,1,2,3
502358,0,1,1
502359,0,1,1
502360,0,1,1
502361,0,1,1
502362,0,1,1
502363,0,1,1
502364,0,1,1
502365,0,1,1
502366,0,1,1
502367,0,1,1
502368,1,2,3
502369,0,1,1
502370,0,1,1
502371,0,1,1
502372,0,1,1
502373,0,1,1
502374,0,1,1
502375,0,1,1
502376,0,1,1
502377,0,1,1
502378,0,1,1
502379,0,1,1
502380,0,1,1
502381,0,1,1
502382,0,1,1
502383,0,1,1
502384,0,1,1
502385,0,4,4
502386,0,1,1
502387,0,1,1
502388,0,1,1
502389,1,1,2
502390,0,1,1
502391,0,1,1
502392,0,1,1
502393,0,1,1
502394,0,1,1
502395,1,0,1
502396,0,1,1
502397,0,1,1
502398,0,1,1
502399,0,1,1
502400,0,1,1
502401,0,1,1
502402,0,1,1
502403,0,1,1
502404,1,1,2
502405,0,1,1
502406,0,1,1
502407,0,1,1
502408,0,1,1
502409,1,0,1
502410,0,1,1
502411,0,2,2
502412,0,2,2
502413,0,2,2
502414,0,1,1
502415,0,1,1
502416,0,1,1
502417,0,1,1
502418,0,1,1
502419,0,1,1
502420,0,1,1
502421,0,1,1
502422,0,1,1
502423,0,1,1
502424,0,1,1
502425,0,1,1
502426,0,1,1
502427,0,1,1
502428,1,0,1
502429,0,1,1
502430,0,1,1
502431,0,1,1
502432,0,1,1
502433,0,1,1
502434,0,1,1
502435,0,1,1
502436,0,1,1
502437,0,1,1
502438,0,1,1
502439,0,1,1
502440,0,1,1
502441,0,1,1
502442,1,0,1
502443,0,1,1
